symbol,publishdate(min),nav_cur4
003969,20170918,1.2004
003969,20170919,1.1968
003969,20170920,1.1876
003969,20170921,1.1883
003969,20170922,1.1282
003969,20170924,2.1235
003969,20170925,1.1519
003969,20170926,1.1522
003969,20170927,1.1522
003969,20170929,1.1522
003969,20171008,10.3684
003969,20171009,1.1519
003969,20171010,1.1574
003969,20171011,1.1603
003969,20171012,1.1604
003969,20171013,1.1608
003969,20171015,2.3218
003969,20171016,1.1609
003969,20171017,1.1505
003969,20171018,1.1507
003969,20171019,1.1507
003969,20171020,1.1472
003969,20171022,2.2947
003969,20171023,1.1473
003969,20171024,1.1135
003969,20171025,1.1443
003969,20171026,1.1488
003969,20171027,1.1528
003969,20171029,2.3063
003969,20171030,1.1531
003969,20171031,1.1594
003969,20171101,1.1598
003969,20171102,1.1598
003969,20171103,1.1361
003969,20171105,2.267
003969,20171106,1.1474
003969,20171107,1.1267
003969,20171108,1.1047
003969,20171109,1.0579
003969,20171110,1.1349
003969,20171112,2.2947
003969,20171113,1.1472
003969,20171114,1.1456
003969,20171115,1.1456
003969,20171116,1.1473
003969,20171117,1.1183
003969,20171119,1.9396
003969,20171120,1.068
003994,20170702,2.4534
003994,20170703,1.227
003994,20170704,1.1725
003994,20170705,1.0145
003994,20170706,0.9096
003994,20170707,0.8804
003994,20170709,1.7763
003994,20170710,0.8771
003994,20170711,0.8725
003994,20170712,0.8842
003994,20170713,0.8921
003994,20170714,0.8821
003994,20170716,1.7677
003994,20170717,2.8836
003994,20170718,0.9847
003994,20170719,0.9616
003994,20170720,1.3552
003994,20170721,0.9837
003994,20170723,1.9653
003994,20170724,0.9824
003994,20170725,0.9941
003994,20170726,1.6504
003994,20170727,1.0328
003994,20170728,2.6165
003994,20170730,2.0923
003994,20170731,1.0257
003994,20170801,1.0327
003994,20170802,1.0105
003994,20170803,0.996
003994,20170804,1.0291
003994,20170806,2.0797
003994,20170807,1.02
003994,20170808,1.0177
003994,20170809,1.0402
003994,20170810,1.0222
003994,20170811,1.0263
003994,20170813,2.058
003994,20170814,1.0293
003994,20170815,1.0238
003994,20170816,1.0314
003994,20170817,1.0279
003994,20170818,1.0299
003994,20170820,2.0699
003994,20170821,1.0268
003994,20170822,1.0227
003994,20170823,1.0228
003994,20170824,3.5692
003994,20170825,1.0545
003994,20170827,2.1096
003994,20170828,1.0432
003994,20170829,1.0186
003994,20170830,1.0073
003994,20170831,0.9901
003994,20170901,0.9952
003994,20170903,1.9843
003994,20170904,1.0252
003994,20170905,1.0259
003994,20170906,1.0258
003994,20170907,1.0237
003994,20170908,1.0296
003994,20170910,1.949
003994,20170911,1.0105
003994,20170912,1.0112
003994,20170913,1.4099
003994,20170914,1.0429
003994,20170915,1.0426
003994,20170917,2.0892
003994,20170918,1.028
003994,20170919,0.998
003994,20170920,1.0013
003994,20170921,1.0317
003994,20170922,1.1118
003994,20170924,2.0032
003994,20170925,1.0059
003994,20170926,1.069
003994,20170927,1.0639
003994,20170929,1.2027
003994,20171008,10.8342
003994,20171009,1.2263
003994,20171010,1.173
003994,20171011,1.2552
003994,20171012,1.2718
003994,20171013,1.0882
003994,20171015,2.1782
003994,20171016,1.1061
003994,20171017,1.0999
003994,20171018,1.0805
003994,20171019,1.0851
003994,20171020,1.0807
003994,20171022,2.1624
003994,20171023,1.0907
003994,20171024,2.4022
003994,20171025,0.98
003994,20171026,0.9683
003994,20171027,1.0214
003994,20171029,2.0444
003994,20171030,1.0108
003994,20171031,1.0324
003994,20171101,1.0168
003994,20171102,1.0113
003994,20171103,0.9761
003994,20171105,1.9052
003994,20171106,0.9602
003994,20171107,0.9334
003994,20171108,0.9133
003994,20171109,0.9083
003994,20171110,0.9159
003994,20171112,1.8321
003994,20171113,0.9317
003994,20171114,0.9413
003994,20171115,0.9417
003994,20171116,0.956
003994,20171117,0.976
003994,20171119,2.0112
003994,20171120,0.9874
003997,20170702,2.2788
003997,20170703,1.1412
003997,20170704,1.1572
003997,20170705,1.1134
003997,20170706,1.1481
003997,20170707,1.117
003997,20170709,2.2321
003997,20170710,1.0574
003997,20170711,1.057
003997,20170712,1.0273
003997,20170713,1.0334
003997,20170714,1.0499
003997,20170716,1.9912
003997,20170717,1.0305
003997,20170718,1.0248
003997,20170719,1.0686
003997,20170720,1.0927
003997,20170721,1.0393
003997,20170723,2.074
003997,20170724,1.0529
003997,20170725,1.092
003997,20170726,1.0531
003997,20170727,1.0118
003997,20170728,1.0313
003997,20170730,2.0615
003997,20170731,1.0113
003997,20170801,1.0202
003997,20170802,1.0411
003997,20170803,1.0166
003997,20170804,1.0232
003997,20170806,2.0384
003997,20170807,1.0588
003997,20170808,1.0139
003997,20170809,0.992
003997,20170810,0.9929
003997,20170811,0.9929
003997,20170813,1.9831
003997,20170814,0.9908
003997,20170815,0.9951
003997,20170816,1.3476
003997,20170817,1.0746
003997,20170818,1.025
003997,20170820,2.0618
003997,20170821,0.9839
003997,20170822,0.9091
003997,20170823,1.0165
003997,20170824,1.0137
003997,20170825,1.016
003997,20170827,2.0433
003997,20170828,1.0414
003997,20170829,1.0146
003997,20170830,1.0485
003997,20170831,1.0511
003997,20170901,1.0487
003997,20170903,2.0966
003997,20170904,1.0097
003997,20170905,1.0004
003997,20170906,1.0025
003997,20170907,0.9956
003997,20170908,1.0005
003997,20170910,2.0022
003997,20170911,1.0012
003997,20170912,1.0004
003997,20170913,1.0222
003997,20170914,1.0302
003997,20170915,1.0412
003997,20170917,2.0543
003997,20170918,1.0269
003997,20170919,1.0204
003997,20170920,1.0286
003997,20170921,1.0308
003997,20170922,1.0354
003997,20170924,2.0738
003997,20170925,1.037
003997,20170926,1.0937
003997,20170927,1.2049
003997,20170928,1.1258
003997,20170929,1.1554
003997,20171008,10.3903
003997,20171009,1.1732
003997,20171010,1.195
003997,20171011,1.1759
003997,20171012,1.1923
003997,20171013,1.1255
003997,20171015,2.2465
003997,20171016,1.1202
003997,20171017,1.113
003997,20171018,1.1139
003997,20171019,1.1218
003997,20171020,1.1031
003997,20171022,2.223
003997,20171023,1.0453
003997,20171024,0.9413
003997,20171025,0.8504
003997,20171026,0.8458
003997,20171027,0.6866
003997,20171029,1.3937
003997,20171030,0.7095
003997,20171031,0.7805
003997,20171101,0.7799
003997,20171102,0.7713
003997,20171103,0.7868
003997,20171105,1.5812
003997,20171106,0.7749
003997,20171107,0.2959
003997,20171108,0.2854
003997,20171109,0.2912
003997,20171110,1.9583
003997,20171112,1.4277
003997,20171113,0.7125
003997,20171114,0.6951
003997,20171115,0.6936
003997,20171116,0.702
003997,20171117,0.8677
003998,20170702,2.4107
003998,20170703,1.2053
003998,20170704,1.2039
003998,20170705,1.1765
003998,20170706,1.182
003998,20170707,1.1819
003998,20170709,2.3636
003998,20170710,1.1263
003998,20170711,1.1264
003998,20170712,1.0976
003998,20170713,1.0981
003998,20170714,1.1131
003998,20170716,2.1227
003998,20170717,1.0954
003998,20170718,1.0867
003998,20170719,1.1494
003998,20170720,1.1513
003998,20170721,1.1046
003998,20170723,2.2055
003998,20170724,1.1179
003998,20170725,1.1577
003998,20170726,1.1188
003998,20170727,1.0773
003998,20170728,1.0962
003998,20170730,2.1929
003998,20170731,1.0762
003998,20170801,1.0813
003998,20170802,1.1055
003998,20170803,1.0791
003998,20170804,1.0849
003998,20170806,2.17
003998,20170807,1.0791
003998,20170808,1.0794
003998,20170809,1.0577
003998,20170810,1.0576
003998,20170811,1.0574
003998,20170813,2.1146
003998,20170814,1.0572
003998,20170815,1.0607
003998,20170816,1.4091
003998,20170817,1.1401
003998,20170818,1.0905
003998,20170820,2.1933
003998,20170821,1.0495
003998,20170822,1.0731
003998,20170823,1.0776
003998,20170824,1.0747
003998,20170825,1.0814
003998,20170827,2.1748
003998,20170828,1.0806
003998,20170829,1.0803
003998,20170830,1.114
003998,20170831,1.1143
003998,20170901,1.1142
003998,20170903,2.2281
003998,20170904,1.1157
003998,20170905,1.0694
003998,20170906,1.0643
003998,20170907,1.0649
003998,20170908,1.0643
003998,20170910,2.1337
003998,20170911,1.0666
003998,20170912,1.0665
003998,20170913,1.0885
003998,20170914,1.0891
003998,20170915,1.1054
003998,20170917,2.1858
003998,20170918,1.0911
003998,20170919,1.0933
003998,20170920,1.0947
003998,20170921,1.0957
003998,20170922,1.0986
003998,20170924,2.2053
003998,20170925,1.1012
003998,20170926,1.1608
003998,20170927,1.2772
003998,20170928,1.1919
003998,20170929,1.2204
003998,20171008,10.982
003998,20171009,1.2406
003998,20171010,1.2475
003998,20171011,1.2366
003998,20171012,1.2513
003998,20171013,1.1889
003998,20171015,2.378
003998,20171016,1.1859
003998,20171017,1.1797
003998,20171018,1.1796
003998,20171019,1.189
003998,20171020,1.1704
003998,20171022,2.3545
003998,20171023,1.1105
003998,20171024,1.0047
003998,20171025,0.915
003998,20171026,0.9065
003998,20171027,0.7569
003998,20171029,1.5253
003998,20171030,0.7753
003998,20171031,0.8485
003998,20171101,0.8412
003998,20171102,0.8401
003998,20171103,0.8559
003998,20171105,1.7127
003998,20171106,0.8441
003998,20171107,0.3564
003998,20171108,0.3609
003998,20171109,0.3582
003998,20171110,2.0212
003998,20171112,1.5592
003998,20171113,0.7768
003998,20171114,0.7636
003998,20171115,0.7636
003998,20171116,0.7681
003998,20171117,0.9327
004039,20170702,2.4556
004039,20170703,1.2112
004039,20170704,1.2018
004039,20170705,1.1986
004039,20170706,1.1923
004039,20170707,1.1432
004039,20170709,2.2719
004039,20170710,1.1406
004039,20170711,1.1306
004039,20170712,1.1348
004039,20170713,1.1559
004039,20170714,1.1592
004039,20170716,2.3
004039,20170717,1.4168
004039,20170718,1.1556
004039,20170719,1.1639
004039,20170720,1.1674
004039,20170721,1.1881
004039,20170723,2.3766
004039,20170724,1.2322
004039,20170725,1.2304
004039,20170726,1.1864
004039,20170727,1.1865
004039,20170728,1.1975
004039,20170730,2.3965
004039,20170731,1.1894
004039,20170801,1.1885
004039,20170802,1.1927
004039,20170803,1.2076
004039,20170804,1.2182
004039,20170806,2.4132
004039,20170807,1.2005
004039,20170808,1.1908
004039,20170809,1.1829
004039,20170810,1.1867
004039,20170811,1.184
004039,20170813,2.3628
004039,20170814,1.1922
004039,20170815,1.168
004039,20170816,1.161
004039,20170817,1.196
004039,20170818,1.1756
004039,20170820,2.3523
004039,20170821,1.1122
004039,20170822,1.2323
004039,20170823,1.17
004039,20170824,1.1703
004039,20170825,1.1781
004039,20170827,2.3083
004039,20170828,1.1739
004039,20170829,1.1802
004039,20170830,1.1635
004039,20170831,1.1825
004039,20170901,1.1849
004039,20170903,2.3711
004039,20170904,1.1754
004039,20170905,1.1719
004039,20170906,1.1644
004039,20170907,1.1595
004039,20170908,1.1651
004039,20170910,2.3322
004039,20170911,1.1715
004039,20170912,1.1645
004039,20170913,1.1708
004039,20170914,1.1783
004039,20170915,1.1823
004039,20170917,2.3389
004039,20170918,1.1917
004039,20170919,1.18
004039,20170920,1.1894
004039,20170921,1.1714
004039,20170922,1.1852
004039,20170924,2.3619
004039,20170925,1.2546
004039,20170926,1.1504
004039,20170927,1.1813
004039,20170929,1.5011
004039,20171008,10.6964
004039,20171009,1.1862
004039,20171010,1.1887
004039,20171011,1.1912
004039,20171012,1.1938
004039,20171013,1.2003
004039,20171015,2.4004
004039,20171016,1.1784
004039,20171017,1.1716
004039,20171018,1.1762
004039,20171019,1.156
004039,20171020,1.1582
004039,20171022,2.3094
004039,20171023,1.1561
004039,20171024,1.153
004039,20171025,1.1605
004039,20171026,1.1776
004039,20171027,1.1916
004039,20171029,2.3838
004039,20171030,1.1777
004039,20171031,1.1754
004039,20171101,1.1994
004039,20171102,1.186
004039,20171103,1.2236
004039,20171105,2.3273
004039,20171106,1.1599
004039,20171107,1.1585
004039,20171108,1.153
004039,20171109,1.1574
004039,20171110,1.1588
004039,20171112,2.319
004039,20171113,1.1699
004039,20171114,1.1668
004039,20171115,1.1739
004039,20171116,1.1843
004039,20171117,1.1844
004039,20171119,2.3672
004039,20171120,1.2459
004056,20170702,2.3476
004056,20170703,1.1696
004056,20170704,1.125
004056,20170705,1.0755
004056,20170706,1.1224
004056,20170707,1.1227
004056,20170709,2.2394
004056,20170710,2.2585
004056,20170711,1.1808
004056,20170712,1.1617
004056,20170713,1.1506
004056,20170714,1.1391
004056,20170716,2.2734
004056,20170717,1.1395
004056,20170718,1.109
004056,20170719,1.1038
004056,20170720,1.1107
004056,20170721,1.1028
004056,20170723,2.2025
004056,20170724,1.0958
004056,20170725,1.1118
004056,20170726,1.104
004056,20170727,1.1059
004056,20170728,1.0774
004056,20170730,2.1879
004056,20170731,1.0255
004056,20170801,0.9805
004056,20170802,1.0688
004056,20170803,1.1525
004056,20170804,1.3611
004056,20170806,1.8376
004056,20170807,1.1487
004056,20170808,1.1482
004056,20170809,1.1466
004056,20170810,1.1272
004056,20170811,1.1221
004056,20170813,2.2073
004056,20170814,1.1169
004056,20170815,1.1059
004056,20170816,1.1026
004056,20170817,1.0257
004056,20170818,1.1094
004056,20170820,2.2551
004056,20170821,1.0974
004056,20170822,0.8889
004056,20170823,1.0604
004056,20170824,1.0605
004056,20170825,1.0578
004056,20170827,2.1132
004056,20170828,1.0805
004056,20170829,1.0341
004056,20170830,1.1982
004056,20170831,0.8679
004056,20170901,1.0949
004056,20170903,2.1811
004056,20170904,1.0854
004056,20170905,1.0991
004056,20170906,1.0847
004056,20170907,1.0815
004056,20170908,1.0854
004056,20170910,2.1738
004056,20170911,1.0961
004056,20170912,1.1019
004056,20170913,1.0975
004056,20170914,1.0962
004056,20170915,1.0997
004056,20170917,2.0611
004056,20170918,1.0794
004056,20170919,1.0818
004056,20170920,1.0884
004056,20170921,1.0739
004056,20170922,1.0742
004056,20170924,2.149
004056,20170925,1.0538
004056,20170926,1.1116
004056,20170927,0.9002
004056,20170929,1.6561
004056,20171008,9.2013
004056,20171009,1.0476
004056,20171010,1.0762
004056,20171011,1.0822
004056,20171012,0.9883
004056,20171013,1.0368
004056,20171015,2.1376
004056,20171016,1.0398
004056,20171017,1.0525
004056,20171018,1.0519
004056,20171019,1.0774
004056,20171020,1.0786
004056,20171022,2.0891
004056,20171023,1.0445
004056,20171024,1.0358
004056,20171025,1.0561
004056,20171026,1.0495
004056,20171027,1.2585
004056,20171029,1.8581
004056,20171030,0.9899
004056,20171031,0.8622
004056,20171101,1.0581
004056,20171102,1.0938
004056,20171103,1.0647
004056,20171105,2.1133
004056,20171106,1.1292
004056,20171107,1.0671
004056,20171108,0.9139
004056,20171109,0.6979
004056,20171110,1.0356
004056,20171112,2.0712
004056,20171113,0.9447
004056,20171114,0.9334
004056,20171115,0.8304
004056,20171116,0.8241
004056,20171117,1.1248
004056,20171119,2.2491
004056,20171120,1.1201
004060,20170702,2.5259
004060,20170703,1.2632
004060,20170704,1.2626
004060,20170705,1.2371
004060,20170706,1.2372
004060,20170707,1.2224
004060,20170709,2.4446
004060,20170710,1.2222
004060,20170711,1.2223
004060,20170712,1.2257
004060,20170713,1.2256
004060,20170714,1.2271
004060,20170716,2.4539
004060,20170717,1.2268
004060,20170718,1.2271
004060,20170719,1.2414
004060,20170720,1.2415
004060,20170721,1.2467
004060,20170723,2.4933
004060,20170724,1.2465
004060,20170725,1.2464
004060,20170726,1.2355
004060,20170727,1.2327
004060,20170728,1.2413
004060,20170730,2.4828
004060,20170731,1.2413
004060,20170801,1.2411
004060,20170802,1.2393
004060,20170803,1.239
004060,20170804,1.2281
004060,20170806,2.4564
004060,20170807,1.2281
004060,20170808,1.2282
004060,20170809,1.2277
004060,20170810,1.2275
004060,20170811,1.2293
004060,20170813,2.4588
004060,20170814,1.2293
004060,20170815,1.2294
004060,20170816,1.2297
004060,20170817,1.2295
004060,20170818,1.2335
004060,20170820,2.4672
004060,20170821,1.2335
004060,20170822,1.2335
004060,20170823,1.232
004060,20170824,1.2322
004060,20170825,1.2348
004060,20170827,2.4697
004060,20170828,1.2347
004060,20170829,1.2349
004060,20170830,1.2348
004060,20170831,1.2354
004060,20170901,1.2346
004060,20170903,2.4567
004060,20170904,1.4099
004060,20170905,1.3848
004060,20170906,1.9097
004060,20170907,1.5993
004060,20170908,1.232
004060,20170910,2.4641
004060,20170911,1.2317
004060,20170912,1.233
004060,20170913,1.2694
004060,20170914,1.215
004060,20170915,1.2021
004060,20170917,2.4048
004060,20170918,1.2333
004060,20170919,1.1833
004060,20170920,1.1957
004060,20170921,1.2028
004060,20170922,1.1983
004060,20170924,2.397
004060,20170925,1.1984
004060,20170926,1.1985
004060,20170927,1.2147
004060,20170929,1.2155
004060,20171008,10.9368
004060,20171009,1.215
004060,20171010,1.2025
004060,20171011,1.2025
004060,20171012,1.2025
004060,20171013,1.2024
004060,20171015,2.4047
004060,20171016,1.2025
004060,20171017,1.196
004060,20171018,1.1959
004060,20171019,1.1961
004060,20171020,1.196
004060,20171022,2.3919
004060,20171023,1.1959
004060,20171024,1.1953
004060,20171025,1.1865
004060,20171026,1.1863
004060,20171027,1.1874
004060,20171029,2.3746
004060,20171030,1.1873
004060,20171031,1.2101
004060,20171101,1.2034
004060,20171102,1.2056
004060,20171103,1.2052
004060,20171105,2.4103
004060,20171106,1.205
004060,20171107,1.1799
004060,20171108,1.1799
004060,20171109,1.1732
004060,20171110,1.1804
004060,20171112,2.3549
004060,20171113,1.1782
004060,20171114,1.1766
004060,20171115,1.2
004060,20171116,1.2093
004060,20171117,1.2409
004060,20171119,2.2248
004060,20171120,1.1903
004072,20170702,2.23
004072,20170703,1.115
004072,20170704,1.1318
004072,20170705,1.1506
004072,20170706,1.1615
004072,20170707,1.1617
004072,20170709,2.3235
004072,20170710,1.2664
004072,20170711,1.3942
004072,20170712,1.1531
004072,20170713,1.1534
004072,20170714,1.1135
004072,20170716,2.3099
004072,20170717,1.4861
004072,20170718,1.1479
004072,20170719,1.1638
004072,20170720,1.1374
004072,20170721,1.1306
004072,20170723,2.2503
004072,20170724,1.139
004072,20170725,1.1504
004072,20170726,1.157
004072,20170727,1.1335
004072,20170728,1.1201
004072,20170730,2.2415
004072,20170731,1.1302
004072,20170801,1.1362
004072,20170802,1.1492
004072,20170803,1.1421
004072,20170804,1.0357
004072,20170806,1.9574
004072,20170807,1.0669
004072,20170808,1.1087
004072,20170809,1.0707
004072,20170810,1.0666
004072,20170811,1.0506
004072,20170813,2.1013
004072,20170814,1.0158
004072,20170815,0.9441
004072,20170816,0.8079
004072,20170817,1.85
004072,20170818,1.0306
004072,20170820,2.0452
004072,20170821,1.3323
004072,20170822,1.016
004072,20170823,1.0074
004072,20170824,0.8253
004072,20170825,0.9614
004072,20170827,2.0743
004072,20170828,0.7696
004072,20170829,0.8694
004072,20170830,0.8497
004072,20170831,1.0214
004072,20170901,1.023
004072,20170903,2.046
004072,20170904,1.0219
