,基金1,基金2,基金3,C5进取型(81-100)-新客户-男-fix-combination_profit,C5进取型(81-100)-新客户-男-dyn-combination_profit,C5进取型(81-100)-新客户-男-mw-combination_profit,C5进取型(81-100)-新客户-女-fix-combination_profit,C5进取型(81-100)-新客户-女-dyn-combination_profit,C5进取型(81-100)-新客户-女-mw-combination_profit,C5进取型(81-100)-增1老客户-男-fix-combination_profit,C5进取型(81-100)-增1老客户-男-dyn-combination_profit,C5进取型(81-100)-增1老客户-男-mw-combination_profit,C5进取型(81-100)-增1老客户-女-fix-combination_profit,C5进取型(81-100)-增1老客户-女-dyn-combination_profit,C5进取型(81-100)-增1老客户-女-mw-combination_profit,C5进取型(81-100)-增2老客户-男-fix-combination_profit,C5进取型(81-100)-增2老客户-男-dyn-combination_profit,C5进取型(81-100)-增2老客户-男-mw-combination_profit,C5进取型(81-100)-增2老客户-女-fix-combination_profit,C5进取型(81-100)-增2老客户-女-dyn-combination_profit,C5进取型(81-100)-增2老客户-女-mw-combination_profit,C4成长型(61-80)-新客户-男-fix-combination_profit,C4成长型(61-80)-新客户-男-dyn-combination_profit,C4成长型(61-80)-新客户-男-mw-combination_profit,C4成长型(61-80)-新客户-女-fix-combination_profit,C4成长型(61-80)-新客户-女-dyn-combination_profit,C4成长型(61-80)-新客户-女-mw-combination_profit,C4成长型(61-80)-增1老客户-男-fix-combination_profit,C4成长型(61-80)-增1老客户-男-dyn-combination_profit,C4成长型(61-80)-增1老客户-男-mw-combination_profit,C4成长型(61-80)-增1老客户-女-fix-combination_profit,C4成长型(61-80)-增1老客户-女-dyn-combination_profit,C4成长型(61-80)-增1老客户-女-mw-combination_profit,C4成长型(61-80)-增2老客户-男-fix-combination_profit,C4成长型(61-80)-增2老客户-男-dyn-combination_profit,C4成长型(61-80)-增2老客户-男-mw-combination_profit,C4成长型(61-80)-增2老客户-女-fix-combination_profit,C4成长型(61-80)-增2老客户-女-dyn-combination_profit,C4成长型(61-80)-增2老客户-女-mw-combination_profit,C3平衡性(41-60)-新客户-男-fix-combination_profit,C3平衡性(41-60)-新客户-男-dyn-combination_profit,C3平衡性(41-60)-新客户-男-mw-combination_profit,C3平衡性(41-60)-新客户-女-fix-combination_profit,C3平衡性(41-60)-新客户-女-dyn-combination_profit,C3平衡性(41-60)-新客户-女-mw-combination_profit,C3平衡性(41-60)-增1老客户-男-fix-combination_profit,C3平衡性(41-60)-增1老客户-男-dyn-combination_profit,C3平衡性(41-60)-增1老客户-男-mw-combination_profit,C3平衡性(41-60)-增1老客户-女-fix-combination_profit,C3平衡性(41-60)-增1老客户-女-dyn-combination_profit,C3平衡性(41-60)-增1老客户-女-mw-combination_profit,C3平衡性(41-60)-增2老客户-男-fix-combination_profit,C3平衡性(41-60)-增2老客户-男-dyn-combination_profit,C3平衡性(41-60)-增2老客户-男-mw-combination_profit,C3平衡性(41-60)-增2老客户-女-fix-combination_profit,C3平衡性(41-60)-增2老客户-女-dyn-combination_profit,C3平衡性(41-60)-增2老客户-女-mw-combination_profit,C2稳健型(25-40)-新客户-男-fix-combination_profit,C2稳健型(25-40)-新客户-男-dyn-combination_profit,C2稳健型(25-40)-新客户-男-mw-combination_profit,C2稳健型(25-40)-新客户-女-fix-combination_profit,C2稳健型(25-40)-新客户-女-dyn-combination_profit,C2稳健型(25-40)-新客户-女-mw-combination_profit,C2稳健型(25-40)-增1老客户-男-fix-combination_profit,C2稳健型(25-40)-增1老客户-男-dyn-combination_profit,C2稳健型(25-40)-增1老客户-男-mw-combination_profit,C2稳健型(25-40)-增1老客户-女-fix-combination_profit,C2稳健型(25-40)-增1老客户-女-dyn-combination_profit,C2稳健型(25-40)-增1老客户-女-mw-combination_profit,C2稳健型(25-40)-增2老客户-男-fix-combination_profit,C2稳健型(25-40)-增2老客户-男-dyn-combination_profit,C2稳健型(25-40)-增2老客户-男-mw-combination_profit,C2稳健型(25-40)-增2老客户-女-fix-combination_profit,C2稳健型(25-40)-增2老客户-女-dyn-combination_profit,C2稳健型(25-40)-增2老客户-女-mw-combination_profit,C1保守型(0-25)-新客户-男-fix-combination_profit,C1保守型(0-25)-新客户-男-dyn-combination_profit,C1保守型(0-25)-新客户-男-mw-combination_profit,C1保守型(0-25)-新客户-女-fix-combination_profit,C1保守型(0-25)-新客户-女-dyn-combination_profit,C1保守型(0-25)-新客户-女-mw-combination_profit,C1保守型(0-25)-增1老客户-男-fix-combination_profit,C1保守型(0-25)-增1老客户-男-dyn-combination_profit,C1保守型(0-25)-增1老客户-男-mw-combination_profit,C1保守型(0-25)-增1老客户-女-fix-combination_profit,C1保守型(0-25)-增1老客户-女-dyn-combination_profit,C1保守型(0-25)-增1老客户-女-mw-combination_profit,C1保守型(0-25)-增2老客户-男-fix-combination_profit,C1保守型(0-25)-增2老客户-男-dyn-combination_profit,C1保守型(0-25)-增2老客户-男-mw-combination_profit,C1保守型(0-25)-增2老客户-女-fix-combination_profit,C1保守型(0-25)-增2老客户-女-dyn-combination_profit,C1保守型(0-25)-增2老客户-女-mw-combination_profit
2017-03-20,2.4677,1.0323,1.175,1.3234640273972602,1.3627758118623103,1.3407159329605647,1.316364488767123,1.3551489909263603,1.3333648605108865,2.012404815205479,1.4863303110247021,1.459803306645353,2.0057509058904106,1.4825169005567271,1.456127770420514,1.2184850752054794,1.4863303110247021,1.459803306645353,1.215850285890411,1.4825169005567271,1.456127770420514,1.3093681801369863,1.34752216999041,1.326013788061208,1.3020218715068492,1.3398953490544603,1.3186627156115298,2.0083626156164383,1.484042264743917,1.4575979849104495,2.0019294363013698,1.480228854275942,1.4539224486856104,1.2168830556164383,1.484042264743917,1.4575979849104495,1.2146125363013698,1.480228854275942,1.4539224486856104,1.2949223328767123,1.3322685281185098,1.3113116431618514,1.2878227942465754,1.3246417071825598,1.303960570712173,2.0044379160273973,1.4817542184631318,1.4553926631755458,1.9978872367123284,1.477940807995157,1.4517171269507068,1.2153985360273973,1.4817542184631318,1.4553926631755458,1.2130105167123286,1.477940807995157,1.4517171269507068,1.2808264856164384,1.3170148862466096,1.296609498262495,1.2734801769863013,1.3093880653106595,1.2892584258128166,2.000513216438356,1.479466172182347,1.4531873414406424,1.9939625371232874,1.4756527617143722,1.4495118052158031,1.2139140164383562,1.479466172182347,1.4531873414406424,1.2115259971232877,1.4756527617143722,1.4495118052158031,1.2663806383561644,1.3017612443747093,1.2819073533631384,1.2592810997260275,1.2941344234387593,1.27455628091346,1.996691746849315,1.477178125901562,1.450982019705739,1.9900378375342467,1.4733647154335867,1.4473064834809,1.212676266849315,1.477178125901562,1.450982019705739,1.2100414775342467,1.4733647154335867,1.4473064834809
2017-03-19,1.00505,1.0009,1.1754,1.0067465684931507,0.9974988632158797,1.0566654309804187,1.0034945319178081,0.9943623192065032,1.0527893048739854,1.0235161630136986,1.0483108761677802,1.1194586739046384,1.0219728747260273,1.0467426041630918,1.1175206108514217,1.0212207980136987,1.0483108761677802,1.1194586739046384,1.0196891297260273,1.0467426041630918,1.1175206108514217,1.0003425853424657,0.9912257751971265,1.048913178767552,0.9969900437671232,0.9880892311877499,1.0450370526611188,1.0225396840410959,1.0473699129649674,1.1182958360727082,1.0212140257534248,1.0458016409602788,1.1163577730194918,1.020251374041096,1.0473699129649674,1.1182958360727082,1.0189377507534247,1.0458016409602788,1.1163577730194918,0.9937380071917807,0.9849526871783734,1.0411609265546853,0.9904859706164384,0.9818161431689968,1.037284800448252,1.0216807450684933,1.0464289497621542,1.1171329982407783,1.0202375467808218,1.0448606777574658,1.1151949351875614,1.019399490068493,1.0464289497621542,1.1171329982407783,1.0179683267808217,1.0448606777574658,1.1151949351875614,0.987334024041096,0.9786795991596202,1.033408674341819,0.9839814824657535,0.9755430551502435,1.0295325482353854,1.0208218060958902,1.0454879865593414,1.1159701604088483,1.019378607808219,1.043919714554653,1.1140320973556317,1.0185476060958902,1.0454879865593414,1.1159701604088483,1.0171164428082191,1.043919714554653,1.1140320973556317,0.980729445890411,0.972406511140867,1.0256564221289521,0.9774774093150684,0.9692699671314904,1.0217802960225186,1.0200629571232878,1.0445470233565284,1.1148073225769182,1.0185196688356164,1.04297875135184,1.1128692595237015,1.0177962271232877,1.0445470233565284,1.1148073225769182,1.0162645588356165,1.04297875135184,1.1128692595237015
2017-03-17,1.0083,1.0253,1.2048,1.0234250684931507,1.0132161851753525,1.075124344857977,1.0199640219178083,1.0098831746414825,1.0710174823280743,1.0335909930136986,1.0672109558240463,1.1416555178424022,1.0319927897260275,1.0655444505571112,1.1396020865774508,1.0429936930136987,1.0672109558240463,1.1416555178424022,1.0413478897260275,1.0655444505571112,1.1396020865774508,1.0166055053424659,1.0065501641076127,1.0669106197981713,1.0130436287671234,1.0032171535737426,1.0628037572682685,1.0325802890410958,1.0662110526638855,1.1404234590834312,1.0312050957534247,1.0645445473969506,1.1383700278184798,1.0419540890410959,1.0662110526638855,1.1404234590834312,1.0405295957534246,1.0645445473969506,1.1383700278184798,1.0095825821917808,0.9998841430398727,1.0586968947383657,1.0061215356164384,0.9965511325060027,1.054590032208463,1.0316900650684933,1.0652111495037244,1.1391914003244605,1.0301943917808218,1.0635446442367895,1.1371379690595091,1.0410349650684934,1.0652111495037244,1.1391914003244605,1.039489991780822,1.0635446442367895,1.1371379690595091,1.002763019041096,0.9932181219721328,1.0504831696785604,0.9992011424657534,0.9898851114382627,1.0463763071486574,1.0307998410958903,1.0642112463435636,1.1379593415654896,1.029304167808219,1.0625447410766284,1.1359059103005382,1.0401158410958904,1.0642112463435636,1.1379593415654896,1.038570867808219,1.0625447410766284,1.1359059103005382,0.995740095890411,0.9865521009043927,1.0422694446187548,0.9922790493150685,0.9832190903705226,1.0381625820888518,1.030012147123288,1.0632113431834025,1.1367272828065187,1.0284139438356166,1.0615448379164674,1.1346738515415673,1.039297547123288,1.0632113431834025,1.1367272828065187,1.0376517438356165,1.0615448379164674,1.1346738515415673
2017-03-16,1.0079,1.0853,1.1477,1.0195594794520548,1.0136704327358814,1.038708506606267,1.0160383934246575,1.0102248947924364,1.034949992739442,1.0305991710958904,1.0694881474196918,1.0995964312488307,1.0289690180821918,1.0677653784479693,1.097717174315418,1.0734091110958903,1.0694881474196918,1.0995964312488307,1.0715622380821916,1.0677653784479693,1.097717174315418,1.0126258373972603,1.0067793568489913,1.0311914788726173,1.009003961369863,1.0033338189055463,1.0274329650057923,1.0295739232876713,1.0684544860366585,1.0984688770887832,1.0281670702739727,1.0667317170649357,1.0965896201553706,1.072252283287671,1.0684544860366585,1.0984688770887832,1.0706209702739726,1.0667317170649357,1.0965896201553706,1.0054828753424656,0.9998882809621013,1.0236744511389673,1.0019617893150683,0.996442743018656,1.0199159372721422,1.028663445479452,1.0674208246536248,1.0973413229287357,1.0271418224657536,1.0656980556819022,1.0954620659953231,1.0712102254794522,1.0674208246536248,1.0973413229287357,1.0694641424657534,1.0656980556819022,1.0954620659953231,0.9985492332876713,0.9929972050752107,1.0161574234053177,0.9949273572602739,0.9895516671317658,1.0123989095384927,1.0277529676712327,1.0663871632705912,1.0962137687686881,1.0262313446575342,1.0646643942988687,1.0943345118352756,1.0701681676712327,1.0663871632705912,1.0962137687686881,1.068422084657534,1.0646643942988687,1.0943345118352756,0.9914062712328766,0.9861061291883206,1.0086403956716676,0.9878851852054794,0.9826605912448755,1.0048818818048426,1.0269510198630138,1.0653535018875577,1.0950862146086406,1.0253208668493152,1.063630732915835,1.0932069576752281,1.0692268998630137,1.0653535018875577,1.0950862146086406,1.0673800268493152,1.063630732915835,1.0932069576752281
2017-03-15,0.9589,2.1731,1.1226,1.2928722465753424,1.3096170201244905,1.0119316539082792,1.2857768789041095,1.3023426977838932,1.0083783986453847,1.123844536849315,1.4274610420421654,1.0694943891671715,1.1215952330136987,1.4238238808718668,1.067717761535724,1.7954185568493148,1.4274610420421654,1.0694943891671715,1.7897694930136985,1.4238238808718668,1.067717761535724,1.2788988212328767,1.295068375443296,1.00482514338249,1.2717075635616437,1.2877940531026988,1.0012718881195954,1.122471060547945,1.4252787453399864,1.068428412588303,1.1205513267123288,1.4216415841696877,1.0666517849568558,1.7919809405479452,1.4252787453399864,1.068428412588303,1.7865400267123288,1.4216415841696877,1.0666517849568558,1.2646121958904109,1.2805197307621017,0.9977186328567008,1.2575168282191782,1.2732454084215044,0.9941653775938062,1.1212098442465754,1.4230964486378068,1.0673624360094345,1.1191778504109589,1.4194592874675085,1.0655858083779872,1.7886555842465752,1.4230964486378068,1.0673624360094345,1.7831024104109587,1.4194592874675085,1.0655858083779872,1.2506387705479454,1.265971086080907,0.9906121223309117,1.2434475128767124,1.25869676374031,0.987058867068017,1.1199486279452053,1.4209141519356279,1.0662964594305664,1.117916634109589,1.4172769907653293,1.064519831799119,1.7853302279452052,1.4209141519356279,1.0662964594305664,1.7797770541095888,1.4172769907653293,1.064519831799119,1.2363521452054793,1.2514224413997126,0.9835056118051225,1.2292567775342467,1.2441481190591153,0.9799523565422279,1.1189047216438357,1.4187318552334487,1.0652304828516979,1.1166554178082193,1.41509469406315,1.0634538552202506,1.7821007616438356,1.4187318552334487,1.0652304828516979,1.7764516978082192,1.41509469406315,1.0634538552202506
2017-03-14,0.9912,1.0279,1.1243,0.9907760684931508,0.984390952345479,0.9821184409677173,0.9874726419178081,0.9811682572219825,0.9789241522364427,1.0080724330136985,1.0365986133461234,1.033865918414365,1.0065047097260273,1.034987265784375,1.0322687740487275,1.0283712030136987,1.0365986133461234,1.033865918414365,1.0267007197260274,1.034987265784375,1.0322687740487275,0.9842720053424657,0.9779455620984858,0.9757298635051683,0.9808694587671232,0.9747228669749893,0.9725355747738935,1.0070848990410959,1.0356318048090745,1.0329076317949826,1.0057323957534248,1.0340204572473262,1.0313104874293453,1.027321279041096,1.0356318048090745,1.0329076317949826,1.0258623457534248,1.0340204572473262,1.0313104874293453,0.9775660321917807,0.9715001718514927,0.9693412860426192,0.9742626056164385,0.9682774767279961,0.9661469973113445,1.0062097950684932,1.0346649962720254,1.0319493451756,1.004744861780822,1.033053648710277,1.0303522008099628,1.0263837850684931,1.0346649962720254,1.0319493451756,1.0248124217808219,1.033053648710277,1.0303522008099628,0.971061969041096,0.9650547816044995,0.96295270858007,0.9676594224657534,0.9618320864810029,0.9597584198487955,1.0053346910958905,1.0336981877349765,1.0309910585562179,1.003869757808219,1.0320868401732282,1.0293939141905806,1.0254462910958904,1.0336981877349765,1.0309910585562179,1.023874927808219,1.0320868401732282,1.0293939141905806,0.9643559958904109,0.9586093913575064,0.9565641311175209,0.9610525693150684,0.9553866962340098,0.9533698423862463,1.0045623771232877,1.0327313791979273,1.0300327719368354,1.0029946538356165,1.0311200316361793,1.028435627571198,1.0246079171232876,1.0327313791979273,1.0300327719368354,1.0229374338356165,1.0311200316361793,1.028435627571198
2017-03-13,1.0272,1.0144,1.1261,0.9951026849315068,0.9934334321450267,0.9934981360584954,0.9917361391780822,0.9900874320514328,0.9901513271659833,1.0309626701369863,1.0476386336612435,1.0477164401171901,1.0292726672602739,1.0459656336144467,1.0460430356709338,1.0238829901369864,1.0476386336612435,1.0477164401171901,1.0222288272602738,1.0459656336144467,1.0460430356709338,0.9884710334246576,0.9867414319578393,0.9868045182734714,0.9850017676712328,0.9833954318642455,0.9834577093809593,1.0299013904109589,1.0466348336331657,1.0467123974494363,1.0284254375342465,1.0449618335863688,1.0450389930031805,1.022843470410959,1.0466348336331657,1.0467123974494363,1.0214046375342467,1.0449618335863688,1.0450389930031805,0.9816352219178082,0.9800494317706518,0.9801109004884474,0.9782686761643835,0.9767034316770583,0.9767640915959352,1.0289527206849316,1.0456310336050876,1.0457083547816828,1.027364157808219,1.0439580335582908,1.0440349503354267,1.0219165606849316,1.0456310336050876,1.0457083547816828,1.0203651178082191,1.0439580335582908,1.0440349503354267,0.9750035704109588,0.9733574315834644,0.9734172827034233,0.9715343046575342,0.9700114314898709,0.9700704738109112,1.028004050958904,1.0446272335770095,1.0447043121139292,1.0264154880821916,1.0429542335302127,1.0430309076676731,1.020989650958904,1.0446272335770095,1.0447043121139292,1.0194382080821918,1.0429542335302127,1.0430309076676731,0.9681677589041096,0.9666654313962773,0.9667236649183991,0.9648012131506849,0.9633194313026835,0.9633768560258873,1.0271568212328765,1.0436234335489312,1.0437002694461754,1.0254668183561644,1.0419504335021346,1.0420268649999196,1.0201654612328768,1.0436234335489312,1.0437002694461754,1.0185112983561644,1.0419504335021346,1.0420268649999196
2017-03-12,1.03615,0.9362,1.1232,0.9752689520547944,0.9774380214695159,0.9845432064472135,0.9721730546575342,0.9743125119545715,0.9813288821200481,1.0271562458904109,1.0280712756116133,1.0366152605472947,1.0255004871917808,1.0265085208541411,1.0350080983837118,0.9718739008904109,1.0280712756116133,1.0366152605472947,0.9704980021917807,1.0265085208541411,1.0350080983837118,0.9691707772602738,0.9711870024396272,0.9781145577928825,0.9659712648630135,0.9680614929246829,0.9749002334657169,1.0261141226712327,1.02713362275713,1.035650963249145,1.0246643039726027,1.0255708679996578,1.0340438010855624,0.9710016926712329,1.02713362275713,1.035650963249145,0.9698417289726027,1.0255708679996578,1.0340438010855624,0.9628753674657534,0.9649359834097386,0.9716859091385515,0.9597794700684932,0.9618104738947943,0.9684715848113858,1.025184319452055,1.0261959699026466,1.0346866659509955,1.0236221807534245,1.0246332151451747,1.0330795037874125,0.9702418044520549,1.0261959699026466,1.0346866659509955,0.9689695207534246,1.0246332151451747,1.0330795037874125,0.9567771926712327,0.9586849643798501,0.9652572604842204,0.9535776802739726,0.9555594548649057,0.9620429361570548,1.0242545162328764,1.0252583170481635,1.0337223686528456,1.0226923775342465,1.0236955622906914,1.032115206489263,0.9694819162328767,1.0252583170481635,1.0337223686528456,0.9682096325342465,1.0236955622906914,1.032115206489263,0.9504817828767123,0.9524339453499615,0.9588286118298893,0.947385885479452,0.9493084358350171,0.9556142875027238,1.0234183330136986,1.02432066419368,1.032758071354696,1.0217625743150685,1.022757909436208,1.0311509091911133,0.9688256430136987,1.02432066419368,1.032758071354696,0.9674497443150687,1.022757909436208,1.0311509091911133
2017-03-10,1.0452,0.9514,1.123,0.9812094520547946,0.9833314510071567,0.9900369525172865,0.978039144657534,0.9801322736229917,0.9867539563642451,1.035045395890411,1.0351581246306263,1.0432214901965575,1.0333475021917808,1.033558535938544,1.0415799921200368,0.983164615890411,1.0351581246306263,1.0432214901965575,0.9817293621917809,1.033558535938544,1.0415799921200368,0.974963977260274,0.976933096238827,0.9834709602112037,0.9716891498630137,0.9737339188546622,0.9801879640581622,1.0339783076712328,1.0341983714153768,1.042236591350645,1.0324878539726028,1.0325987827232943,1.0405950932741246,0.9822569876712328,1.0341983714153768,1.042236591350645,0.9810385539726028,1.0325987827232943,1.0405950932741246,0.9685188424657534,0.9705347414704973,0.9769049679051209,0.9653485350684932,0.9673355640863326,0.9736219717520793,1.0330235194520547,1.0332386182001274,1.0412516925047326,1.0314207657534245,1.0316390295080449,1.039610194428212,0.9814616594520548,1.0332386182001274,1.0412516925047326,0.9801309257534246,1.0316390295080449,1.039610194428212,0.962273367671233,0.9641363867021677,0.9703389755990379,0.9589985402739726,0.9609372093180029,0.9670559794459965,1.0320687312328765,1.032278864984878,1.0402667936588204,1.0304659775342464,1.0306792762927957,1.0386252955822997,0.9806663312328767,1.032278864984878,1.0402667936588204,0.9793355975342466,1.0306792762927957,1.0386252955822997,0.9558282328767124,0.957738031933838,0.9637729832929551,0.952657925479452,0.9545388545496732,0.9604899871399137,1.0312090830136986,1.0313191117696285,1.0392818948129077,1.0295111893150686,1.0297195230775462,1.0376403967363872,0.9799755230136986,1.0313191117696285,1.0392818948129077,0.9785402693150685,1.0297195230775462,1.0376403967363872
2017-03-09,1.0112,0.9702,1.1217,0.9789486301369863,0.9781789244458046,0.9803731253479959,0.9758189616438355,0.9750578522737936,0.9772246256647077,1.0142341597260276,1.028740293632381,1.0313788202172665,1.012648755479452,1.0271797575463757,1.0298045703756222,0.9915570597260274,1.028740293632381,1.0313788202172665,0.990086455479452,1.0271797575463757,1.0298045703756222,0.9727863131506849,0.9719367801017826,0.9740761259814193,0.9695555246575343,0.9688157079297719,0.970927626298131,1.0132350191780823,1.0278039719807779,1.0304342703122797,1.011858804931507,1.0262434358947725,1.0288600204706357,0.9906276191780821,1.0278039719807779,1.0304342703122797,0.9893703049315069,1.0262434358947725,1.0288600204706357,0.9664258561643836,0.9656946357577607,0.9677791266148428,0.9632961876712328,0.96257356358575,0.9646306269315543,1.012348048630137,1.0268676503291747,1.0294897204072933,1.0108596643835617,1.0253071142431693,1.0279154705656492,0.989810348630137,1.0268676503291747,1.0294897204072933,0.9884408643835616,1.0253071142431693,1.0279154705656492,0.9602635391780823,0.959452491413739,0.9614821272482661,0.9570327506849315,0.956331419241728,0.9583336275649776,1.0114610780821918,1.0259313286775713,1.0285451705023068,1.0099726938356164,1.0243707925915657,1.0269709206606628,0.9889930780821916,1.0259313286775713,1.0285451705023068,0.9876235938356164,1.0243707925915657,1.0269709206606628,0.9539030821917809,0.9532103470697172,0.9551851278816894,0.95077341369863,0.9500892748977062,0.9520366281984012,1.0106711275342468,1.0249950070259681,1.0276006205973203,1.0090857232876715,1.0234344709399628,1.0260263707556763,0.9882769275342466,1.0249950070259681,1.0276006205973203,0.9868063232876713,1.0234344709399628,1.0260263707556763
2017-03-08,0.9536,1.043,1.1328,0.9898414520547946,0.9821976779866517,0.9733664848538145,0.9865586646575342,0.979012672765243,0.9702918695465665,0.9860317558904109,1.0337947625734691,1.0231752528312326,0.9845815221917809,1.0322022599627647,1.0216379451776083,1.0354788958904109,1.0337947625734691,1.0231752528312326,1.0337783421917806,1.0322022599627647,1.0216379451776083,0.9833801772602739,0.9758276675438347,0.9672172542393185,0.9800020298630137,0.972642662322426,0.9641426389320704,0.9851145076712329,1.0328392610070465,1.022252868239058,0.9838818539726027,1.031246758396342,1.0207155605854341,1.0344096676712329,1.0328392610070465,1.022252868239058,1.0329177539726027,1.031246758396342,1.0207155605854341,0.9767192424657534,0.9694576571010176,0.9610680236248224,0.9734364550684931,0.9662726518796092,0.9579934083175743,0.9843105394520548,1.031883759440624,1.0213304836468837,0.9829646057534246,1.0302912568299196,1.0197931759932597,1.0334537194520548,1.031883759440624,1.0213304836468837,1.0318485257534245,1.0302912568299196,1.0197931759932597,0.970257967671233,0.9630876466582006,0.9549187930103264,0.9668798202739726,0.959902641436792,0.9518441777030782,0.9835065712328765,1.0309282578742014,1.020408099054709,0.9821606375342465,1.0293357552634972,1.0188707914010853,1.0324977712328767,1.0309282578742014,1.020408099054709,1.0308925775342466,1.0293357552634972,1.0188707914010853,0.9635970328767123,0.9567176362153835,0.9487695623958303,0.960314245479452,0.9535326309939751,0.9456949470885821,0.9828069030136987,1.0299727563077787,1.0194857144625349,0.9813566693150686,1.0283802536970748,1.0179484068089109,1.0316371830136986,1.0299727563077787,1.0194857144625349,1.0299366293150685,1.0283802536970748,1.0179484068089109
2017-03-07,0.9690000000000001,1.8464,1.1346,1.2099667123287672,1.1702963885272575,1.0989690084607457,1.2038749879452055,1.1647224781912147,1.0942866903755344,1.0932397353424657,1.2605937359711503,1.1748225614411698,1.091156533150685,1.2578067808031288,1.1724814023985644,1.5785296753424658,1.2605937359711503,1.1748225614411698,1.573989753150685,1.2578067808031288,1.1724814023985644,1.1979679035616437,1.1591485678551718,1.089604372290323,1.1917792791780821,1.1535746575191292,1.0849220542051117,1.0919586660273972,1.2589215628703374,1.1734178660156065,1.0901735638356165,1.2561346077023159,1.1710767069730008,1.5757570260273972,1.2589215628703374,1.1734178660156065,1.5714274638356165,1.2561346077023159,1.1710767069730008,1.1856875547945205,1.1480007471830862,1.0802397361199,1.179595830410959,1.1424268368470436,1.075557418034689,1.090791056712329,1.2572493897695247,1.1720131705900432,1.088892494520548,1.2544624346015032,1.1696720115474375,1.573097836712329,1.2572493897695247,1.1720131705900432,1.568654814520548,1.2544624346015032,1.1696720115474375,1.1736887460273973,1.1368529265110006,1.0708750999494774,1.1675001216438357,1.131279016174958,1.066192781864266,1.0896234473972601,1.2555772166687118,1.1706084751644796,1.0877248852054795,1.2527902615006903,1.1682673161218742,1.5704386473972605,1.2555772166687118,1.1706084751644796,1.5659956252054794,1.2527902615006903,1.1682673161218742,1.161408397260274,1.1257051058389151,1.0615104637790544,1.1553166728767124,1.1201311955028723,1.056828145693843,1.0886404780821919,1.253905043567899,1.1692037797389163,1.086557275890411,1.2511180883998776,1.1668626206963106,1.567876358082192,1.253905043567899,1.1692037797389163,1.5633364358904112,1.2511180883998776,1.1668626206963106
2017-03-06,0.9767,1.0288,1.1348,0.9910053013698631,0.9853599529848511,0.9796964511382589,0.9876780764383561,0.9821045974081568,0.9765118893346472,1.000122137260274,1.0380967133272971,1.0312863523567701,0.9985868647945205,1.0364690355389499,1.0296940714549643,1.028938647260274,1.0380967133272971,1.0312863523567701,1.0272574947945206,1.0364690355389499,1.0296940714549643,0.9844537315068493,0.9788492418314627,0.9733273275310352,0.9810288365753423,0.9755938862547684,0.9701427657274235,0.9991534617808219,1.0371201066542888,1.0303309838156864,0.9978345493150685,1.0354924288659415,1.0287387029138806,1.027881401780822,1.0371201066542888,1.0303309838156864,1.0264113993150683,1.0354924288659415,1.0287387029138806,0.9777016116438355,0.9723385306780742,0.9669582039238118,0.9743743867123289,0.96908317510138,0.9637736421202,0.9982982663013699,1.0361434999812804,1.029375615274603,0.9968658738356164,1.0345158221929334,1.0277833343727971,1.02693763630137,1.0361434999812804,1.029375615274603,1.0253541538356163,1.0345158221929334,1.0277833343727971,0.9711500417808221,0.9658278195246859,0.9605890803165882,0.9677251468493151,0.9625724639479916,0.9574045185129763,0.9974430708219176,1.0351668933082723,1.0284202467335193,0.9960106783561643,1.0335392155199252,1.0268279658317137,1.0259938708219178,1.0351668933082723,1.0284202467335193,1.0244103883561642,1.0335392155199252,1.0268279658317137,0.9643979219178083,0.9593171083712972,0.9542199567093645,0.9610706969863013,0.9560617527946031,0.9510353949057526,0.9966907553424659,1.034190286635264,1.0274648781924358,0.9951554828767125,1.0325626088469169,1.02587259729063,1.0251477753424658,1.034190286635264,1.0274648781924358,1.0234666228767124,1.0325626088469169,1.02587259729063
