,基金1,基金2,基金3,C5进取型(81-100)-新客户-男-fix-combination_profit,C5进取型(81-100)-新客户-男-dyn-combination_profit,C5进取型(81-100)-新客户-女-fix-combination_profit,C5进取型(81-100)-新客户-女-dyn-combination_profit,C5进取型(81-100)-增1老客户-男-fix-combination_profit,C5进取型(81-100)-增1老客户-男-dyn-combination_profit,C5进取型(81-100)-增1老客户-女-fix-combination_profit,C5进取型(81-100)-增1老客户-女-dyn-combination_profit,C5进取型(81-100)-增2老客户-男-fix-combination_profit,C5进取型(81-100)-增2老客户-男-dyn-combination_profit,C5进取型(81-100)-增2老客户-女-fix-combination_profit,C5进取型(81-100)-增2老客户-女-dyn-combination_profit,C4成长型(61-80)-新客户-男-fix-combination_profit,C4成长型(61-80)-新客户-男-dyn-combination_profit,C4成长型(61-80)-新客户-女-fix-combination_profit,C4成长型(61-80)-新客户-女-dyn-combination_profit,C4成长型(61-80)-增1老客户-男-fix-combination_profit,C4成长型(61-80)-增1老客户-男-dyn-combination_profit,C4成长型(61-80)-增1老客户-女-fix-combination_profit,C4成长型(61-80)-增1老客户-女-dyn-combination_profit,C4成长型(61-80)-增2老客户-男-fix-combination_profit,C4成长型(61-80)-增2老客户-男-dyn-combination_profit,C4成长型(61-80)-增2老客户-女-fix-combination_profit,C4成长型(61-80)-增2老客户-女-dyn-combination_profit,C3平衡性(41-60)-新客户-男-fix-combination_profit,C3平衡性(41-60)-新客户-男-dyn-combination_profit,C3平衡性(41-60)-新客户-女-fix-combination_profit,C3平衡性(41-60)-新客户-女-dyn-combination_profit,C3平衡性(41-60)-增1老客户-男-fix-combination_profit,C3平衡性(41-60)-增1老客户-男-dyn-combination_profit,C3平衡性(41-60)-增1老客户-女-fix-combination_profit,C3平衡性(41-60)-增1老客户-女-dyn-combination_profit,C3平衡性(41-60)-增2老客户-男-fix-combination_profit,C3平衡性(41-60)-增2老客户-男-dyn-combination_profit,C3平衡性(41-60)-增2老客户-女-fix-combination_profit,C3平衡性(41-60)-增2老客户-女-dyn-combination_profit,C2稳健型(25-40)-新客户-男-fix-combination_profit,C2稳健型(25-40)-新客户-男-dyn-combination_profit,C2稳健型(25-40)-新客户-女-fix-combination_profit,C2稳健型(25-40)-新客户-女-dyn-combination_profit,C2稳健型(25-40)-增1老客户-男-fix-combination_profit,C2稳健型(25-40)-增1老客户-男-dyn-combination_profit,C2稳健型(25-40)-增1老客户-女-fix-combination_profit,C2稳健型(25-40)-增1老客户-女-dyn-combination_profit,C2稳健型(25-40)-增2老客户-男-fix-combination_profit,C2稳健型(25-40)-增2老客户-男-dyn-combination_profit,C2稳健型(25-40)-增2老客户-女-fix-combination_profit,C2稳健型(25-40)-增2老客户-女-dyn-combination_profit,C1保守型(0-25)-新客户-男-fix-combination_profit,C1保守型(0-25)-新客户-男-dyn-combination_profit,C1保守型(0-25)-新客户-女-fix-combination_profit,C1保守型(0-25)-新客户-女-dyn-combination_profit,C1保守型(0-25)-增1老客户-男-fix-combination_profit,C1保守型(0-25)-增1老客户-男-dyn-combination_profit,C1保守型(0-25)-增1老客户-女-fix-combination_profit,C1保守型(0-25)-增1老客户-女-dyn-combination_profit,C1保守型(0-25)-增2老客户-男-fix-combination_profit,C1保守型(0-25)-增2老客户-男-dyn-combination_profit,C1保守型(0-25)-增2老客户-女-fix-combination_profit,C1保守型(0-25)-增2老客户-女-dyn-combination_profit
2017-03-18,1.00505,1.0009,0.8902,0.7853455821917809,0.7958666204570144,0.7767274963013698,0.787116917838288,0.9507624556164382,0.9376118028803814,0.9462224226712327,0.9332369515710184,0.9484670906164383,0.9376118028803814,0.9439386776712327,0.9332369515710184,0.7682095004109588,0.7783672152195615,0.7594909095205478,0.7696175126008352,0.9480050418493151,0.9349868920947636,0.9436541189041097,0.9306120407854004,0.9457167318493149,0.9349868920947636,0.9413778439041096,0.9306120407854004,0.750872823630137,0.7608678099821087,0.742254737739726,0.7521181073633824,0.9453366480821918,0.9323619813091457,0.9408967051369863,0.9279871299997824,0.9430553930821918,0.9323619813091457,0.9386274851369862,0.9279871299997824,0.733736741849315,0.7433684047446559,0.725018150958904,0.7346187021259296,0.9426682543150684,0.9297370705235278,0.9382283113698628,0.9253622192141646,0.9403940543150683,0.9297370705235278,0.935966146369863,0.9253622192141646,0.7164000650684932,0.7258689995072033,0.7077819791780822,0.7171192968884769,0.9400999505479453,0.92711215973791,0.9355599176027398,0.9227373084285467,0.9378332205479453,0.92711215973791,0.9333048076027397,0.9227373084285467
2017-03-25,1.08145,1.0825,0.9019,0.8271655821917809,0.8439339877596166,0.8180246163013698,0.8345834430496077,1.0139969756164384,0.9954128120617607,1.0091218926712329,0.9907375397067564,1.0145777306164383,0.9954128120617607,1.0096997076712328,0.9907375397067564,0.8089919004109589,0.8252328983395987,0.799742789520548,0.8158823536295898,1.011039461849315,0.9926076486487581,1.0063628189041096,0.9879323762937536,1.011618431849315,0.9926076486487581,1.0069387439041098,0.9879323762937536,0.7906018236301371,0.806531808919581,0.781460857739726,0.797181264209572,1.0081721380821917,0.9898024852357554,1.0034053051369862,0.985127212880751,1.0087493230821918,0.9898024852357554,1.0039794451369863,0.985127212880751,0.7724281418493152,0.7878307194995631,0.7631790309589042,0.7784801747895541,1.0053048143150685,0.9869973218227528,1.000537981369863,0.9823220494677483,1.0058802143150685,0.9869973218227528,1.001110336369863,0.9823220494677483,0.7540380650684931,0.7691296300795454,0.7448970991780821,0.7597790853695363,1.0025457405479452,0.98419215840975,0.99767065760274,0.9795168860547456,1.0031192505479452,0.98419215840975,0.9982412276027398,0.9795168860547456
2017-04-01,1.095975,1.126075,0.9542,0.8587170821917809,0.8732018363304218,0.8491809963013698,0.8634854435132777,1.0378275031164383,1.030607399968154,1.0328240101712327,1.0257492035595819,1.0544758131164385,1.030607399968154,1.0493880401712328,1.0257492035595819,0.8397575179109589,0.8537690506961337,0.8301118345205478,0.8440526578789898,1.034790676849315,1.027692482123011,1.0299952114041095,1.0228342857144388,1.051387816849315,1.027692482123011,1.0465050614041096,1.0228342857144388,0.8205757486301369,0.8343362650618458,0.811039662739726,0.8246198722447018,1.0318492705821916,1.0247775642778674,1.0269583851369863,1.0199193678692955,1.0483952405821917,1.0247775642778674,1.0434170651369863,1.0199193678692955,0.801616184349315,0.8149034794275578,0.791970500958904,0.8051870866104138,1.0289078643150682,1.0218626464327243,1.024016978869863,1.0170044500241524,1.0454026643150685,1.0218626464327243,1.0404244888698628,1.0170044500241524,0.782434415068493,0.7954706937932698,0.7728983291780822,0.785754300976126,1.026079065547945,1.0189477285875812,1.0210755726027398,1.014089532179009,1.0425196855479453,1.0189477285875812,1.0374319126027398,1.014089532179009
2017-04-02,1.095975,1.126075,0.9541,0.8586850821917809,0.8731791506014992,0.8491493963013698,0.8634630413559667,1.0378106631164383,1.0305801203791245,1.0328072601712328,1.0257220657563582,1.0544589731164384,1.0305801203791245,1.0493712901712329,1.0257220657563582,0.8397263179109589,0.8537469321104342,0.8300810345205478,0.8440308228649018,1.034773896849315,1.0276652876054648,1.0299785114041096,1.0228072329826985,1.051371036849315,1.0276652876054648,1.0464883614041096,1.0228072329826985,0.8205453486301368,0.8343147136193694,0.811009662739726,0.8245986043738368,1.0318325405821915,1.024750454831805,1.0269417451369862,1.0198924002090388,1.0483785105821917,1.024750454831805,1.0434004251369862,1.0198924002090388,0.8015865843493151,0.8148824951283045,0.791941300958904,0.8051663858827719,1.0288911843150683,1.0218356220581453,1.024000388869863,1.0169775674353791,1.0453859843150684,1.0218356220581453,1.0404078988698628,1.0169775674353791,0.782405615068493,0.7954502766372396,0.7728699291780821,0.7857341673917071,1.026062435547945,1.0189207892844856,1.0210590326027398,1.0140627346617195,1.0425030555479453,1.0189207892844856,1.03741537260274,1.0140627346617195
2017-04-03,1.095975,1.126075,0.9540000000000001,0.8586530821917808,0.8731564648725767,0.8491177963013699,0.8634406391986557,1.0377938231164383,1.030552840790095,1.0327905101712327,1.0256949279531347,1.0544421331164384,1.030552840790095,1.0493545401712328,1.0256949279531347,0.8396951179109589,0.8537248135247347,0.8300502345205478,0.8440089878508139,1.034757116849315,1.0276380930879188,1.0299618114041096,1.0227801802509584,1.051354256849315,1.0276380930879188,1.0464716614041096,1.0227801802509584,0.8205149486301369,0.8342931621768929,0.810979662739726,0.8245773365029719,1.0318158105821917,1.0247233453857425,1.0269251051369863,1.0198654325487821,1.0483617805821919,1.0247233453857425,1.0433837851369863,1.0198654325487821,0.8015569843493151,0.814861510829051,0.7919121009589041,0.8051456851551301,1.0288745043150684,1.0218085976835662,1.023983798869863,1.016950684846606,1.0453693043150685,1.0218085976835662,1.0403913088698629,1.016950684846606,0.7823768150684931,0.7954298594812093,0.7728415291780821,0.7857140338072884,1.0260458055479451,1.01889384998139,1.0210424926027397,1.0140359371444296,1.0424864255479454,1.01889384998139,1.03739883260274,1.0140359371444296
2017-04-08,1.02565,1.12765,0.895,0.8254300821917808,0.8419348426202072,0.8163082863013698,0.8326092872244409,0.9806908406164383,0.9930088400316209,0.9759856626712328,0.988346062333738,1.0371070406164382,0.9930088400316209,1.0321162626712328,0.988346062333738,0.8072992554109588,0.8232837318286745,0.7980748945205479,0.8139581764329085,0.9778365868493151,0.9902111734128912,0.9733336739041096,0.985548395715008,1.034079386849315,0.9902111734128912,1.0292806739041096,0.985548395715008,0.788953098630137,0.804632621037142,0.7798313027397261,0.7953070656413758,0.9750718330821917,0.9874135067941614,0.9704794201369862,0.982750729096278,1.0311412330821919,0.9874135067941614,1.0262530201369864,0.982750729096278,0.7708222718493151,0.7859815102456095,0.7615979109589042,0.7766559548498433,0.9723070793150684,0.9846158401754315,0.967714666369863,0.9799530624775482,1.0282030793150685,0.9846158401754315,1.023314866369863,0.9799530624775482,0.7524761150684931,0.767330399454077,0.7433543191780821,0.7580048440583105,0.9696550905479451,0.9818181735567015,0.9649499126027398,0.9771553958588183,1.0253674905479453,0.9818181735567015,1.0203767126027399,0.9771553958588183
2017-04-15,0.9895,1.08585,0.9073,0.8104885821917809,0.8191856500533616,0.8015536963013699,0.8101444595646808,0.9533902106164384,0.965652935969989,0.9488297476712328,0.9611323407256487,1.0066813956164382,0.965652935969989,1.0018511526712328,0.9611323407256487,0.7927273954109588,0.8011032690760002,0.7836935595205479,0.7920620785873193,0.9506212118493151,0.9629405788233849,0.9462600639041097,0.9584199835790445,1.0037486018493151,0.9629405788233849,0.9991080389041096,0.9584199835790445,0.7747586736301371,0.7830208880986387,0.765823787739726,0.7739796976099578,0.9479429430821917,0.9602282216767807,0.9434910651369863,0.9557076264324402,1.0009065380821918,0.9602282216767807,0.9961752451369862,0.9557076264324402,0.7569974868493151,0.7649385071212772,0.7479636509589042,0.7558973166325965,0.9452646743150683,0.9575158645301765,0.9408127963698629,0.9529952692858361,0.9980644743150684,0.9575158645301765,0.9933331813698629,0.9529952692858361,0.7390287650684931,0.7468561261439157,0.7300938791780822,0.737814935655235,0.9426949905479451,0.9548035073835721,0.9381345276027399,0.9502829121392319,0.9953213605479452,0.9548035073835721,0.9904911176027398,0.9502829121392319
2017-04-22,1.0304,1.03265,1.0197,0.8406815821917809,0.8416387514061386,0.8313716363013699,0.8323168971505481,0.9934604706164383,0.9926527903467035,0.9886929376712328,0.9879918632189084,0.9947049456164384,0.9926527903467035,0.9899311126712329,0.9879918632189084,0.8221649554109589,0.8229950428949577,0.8127519695205478,0.8136731886393673,0.9905594218493152,0.9898562340700264,0.9859971239041097,0.9851953069422312,0.9918000718493152,0.9898562340700264,0.9872312489041097,0.9851953069422312,0.803442023630137,0.8043513343837768,0.794132077739726,0.7950294801281864,0.9877603430821917,0.9870596777933492,0.9830960751369864,0.982398750665554,0.9889971680821918,0.9870596777933492,0.9843263751369864,0.982398750665554,0.7849253968493152,0.7857076258725959,0.775512410958904,0.7763857716170055,0.9849612643150684,0.9842631215166722,0.980296996369863,0.9796021943888769,0.9861942643150685,0.9842631215166722,0.981523471369863,0.9796021943888769,0.7662024650684931,0.767063917361415,0.7568925191780822,0.7577420631058247,0.9822654505479451,0.981466565239995,0.9774979176027399,0.9768056381121997,0.9834944005479453,0.981466565239995,0.9787205676027398,0.9768056381121997
2017-04-29,1.0591333333333333,1.0398333333333334,1.0908,0.8714070821917808,0.8683594781701802,0.8617136063013698,0.8587036148300391,1.025646892283105,1.0247844642804633,1.0207097743378992,1.019956532610393,1.014972062283105,1.0247844642804633,1.0100889843378995,1.019956532610393,0.8521241137442922,0.8490477514898983,0.8423247245205479,0.8393918881497572,1.0226399701826485,1.0218877052784212,1.0179159155707764,1.0170597736083506,1.0119979501826486,1.0218877052784212,1.0073298655707763,1.0170597736083506,0.8326312486301369,0.8297360248096164,0.822937772739726,0.8200801614694754,1.0197421280821917,1.0189909462763789,1.0149089934703197,1.0141630146063085,1.0091329180821917,1.0189909462763789,1.0043557534703196,1.0141630146063085,0.8133482801826484,0.8104242981293344,0.803548890958904,0.8007684347891935,1.016844285981735,1.0160941872743368,1.0120111513698629,1.0112662556042662,1.006267885981735,1.0160941872743368,1.001490721369863,1.0112662556042662,0.7938554150684931,0.7911125714490524,0.7841619391780822,0.7814567081089115,1.0140504272146118,1.0131974282722944,1.0091133092694065,1.0083694966022239,1.003508767214612,1.0131974282722944,0.9986256892694065,1.0083694966022239
2017-04-30,1.0591333333333333,1.0398333333333334,1.0907,0.8713750821917808,0.8683360662648043,0.8616820063013698,0.8586804955734804,1.025630052283105,1.0247563114642488,1.0206930243378993,1.019928526118587,1.014955222283105,1.0247563114642488,1.0100722343378994,1.019928526118587,0.8520929137442922,0.8490249248821568,0.8422939245205479,0.8393693541908329,1.0226231901826484,1.0218596402568518,1.0178992155707762,1.0170318549111899,1.0119811701826484,1.0218596402568518,1.0073131655707763,1.0170318549111899,0.832600848630137,0.8297137834995092,0.822907772739726,0.8200582128081855,1.0197253980821916,1.0189629690494546,1.0148923534703196,1.0141351837037926,1.0091161880821917,1.0189629690494546,1.0043391134703197,1.0141351837037926,0.8133186801826484,0.8104026421168616,0.8035196909589041,0.8007470714255379,1.016827605981735,1.0160662978420576,1.0119945613698629,1.0112385124963956,1.006251205981735,1.0160662978420576,1.001474131369863,1.0112385124963956,0.7938266150684932,0.7910915007342141,0.7841335391780822,0.7814359300428905,1.0140337972146118,1.0131696266346604,1.0090967692694066,1.0083418412889984,1.003492137214612,1.0131696266346604,0.9986091492694065,1.0083418412889984
2017-05-06,1.05115,1.0606,1.0915,0.8755615821917808,0.8722569069872232,0.8658154563013698,0.8625523257868691,1.0228870256164382,1.0294711224329576,1.0179626826712327,1.0246188318327807,1.0281138206164384,1.0294711224329576,1.0231630176712327,1.0246188318327807,0.8561753904109589,0.8528477445865151,0.8463241495205479,0.8431431633861611,1.019888141849315,1.0265597480728514,1.0151790089041097,1.0217074574726746,1.025098871849315,1.0265597480728514,1.0203623339041097,1.0217074574726746,0.836578023630137,0.8334385821858072,0.826831897739726,0.8237340009854531,1.0169984080821917,1.0236483737127453,1.0121801251369864,1.0187960831125682,1.0221930730821918,1.0236483737127453,1.0173473851369863,1.0187960831125682,0.8171918318493152,0.814029419785099,0.807340590958904,0.8043248385847452,1.0141086743150685,1.0207369993526392,1.009290391369863,1.015884708752462,1.0192872743150683,1.0207369993526392,1.014441586369863,1.015884708752462,0.7975944650684932,0.7946202573843911,0.7878483391780822,0.7849156761840372,1.011325000547945,1.0178256249925328,1.0064006576027398,1.0129733343923557,1.0164865905479452,1.0178256249925328,1.0115357876027398,1.0129733343923557
2017-05-13,1.0419,1.06695,1.117,0.8834935821917809,0.8774696961931406,0.87364791630137,0.8676999551277127,1.0217161806164383,1.0357395014530735,1.0167968176712328,1.0308546309203597,1.0355713356164382,1.0357395014530735,1.0305818326712328,1.0308546309203597,0.863908945410959,0.8579302140622849,0.853959089520548,0.8481604729968568,1.0187188818493151,1.0328085791334451,1.0140179139041097,1.0279237086007311,1.0325314518493152,1.0328085791334451,1.0277578389041098,1.0279237086007311,0.844113423630137,0.8383907319314289,0.8342677577397261,0.8286209908660009,1.0158332830821917,1.0298776568138168,1.0110206151369863,1.0249927862811028,1.0296032680821918,1.0298776568138168,1.0247179551369863,1.0249927862811028,0.8245287868493152,0.8188512498005729,0.8145789309589041,0.809081508735145,1.0129476843150684,1.0269467344941885,1.008135016369863,1.0220618639614742,1.0266750843150683,1.0269467344941885,1.021789771369863,1.0220618639614742,0.8047332650684931,0.7993117676697169,0.7948875991780822,0.789542026604289,1.0101687805479451,1.02401581217456,1.0052494176027398,1.019130941641846,1.0238510905479452,1.02401581217456,1.0188615876027398,1.019130941641846
2017-05-20,1.01535,1.0712,1.1287,0.8828095821917807,0.8767897211274822,0.8729716963013698,0.867028479750375,1.0063189656164382,1.0349218314366193,1.001479022671233,1.0300412107480656,1.0372096006164382,1.0349218314366193,1.0322132776712327,1.0300412107480656,0.863240930410959,0.8572672383732678,0.8533015095205478,0.8475059969961605,1.0033687018493151,1.0319934590234872,0.9987487489041096,1.0271128383349335,1.034164391849315,1.0319934590234872,1.0293824739041095,1.0271128383349335,0.8434636236301369,0.8377447556190534,0.833625737739726,0.827983514241946,1.0005313080821918,1.029065086610355,0.9957984851369863,1.0241844659218013,1.0312320530821917,1.029065086610355,1.0263372651369862,1.0241844659218013,0.823894971849315,0.818222272864839,0.813955550958904,0.8084610314877317,0.9976939143150684,1.0261367141972229,0.992961091369863,1.021256093508669,1.0282997143150685,1.0261367141972229,1.0234049263698628,1.021256093508669,0.8041176650684931,0.7986997901106244,0.7942797791780821,0.7889385487335172,0.9949636405479452,1.0232083417840907,0.9901236976027399,1.018327721095537,1.025468910547945,1.0232083417840907,1.0204725876027398,1.018327721095537
2017-05-27,1.07195,1.049725,1.1117,0.8834573321917809,0.8814049300199076,0.8736133013013698,0.8715859985316451,1.0389871631164382,1.0404716201297606,1.0339794526712327,1.0355621543856295,1.0266945156164384,1.0404716201297606,1.0217490351712328,1.0355621543856295,0.8638742429109589,0.8617670670433826,0.8539230170205478,0.85194813555512,1.035936829349315,1.037525940683282,1.0311452614041094,1.0326164749391507,1.023681964349315,1.037525940683282,1.0189548489041096,1.0326164749391507,0.844078986130137,0.8421292040668574,0.8342349552397259,0.8323102725785949,1.0329976655821917,1.0345802612368034,1.0280949276369862,1.0296707954926718,1.0207805830821919,1.0345802612368034,1.0159422976369863,1.0296707954926718,0.824495896849315,0.8224913410903323,0.8145446709589041,0.8126724096020698,1.0300585018150683,1.0316345817903245,1.025155763869863,1.0267251160461932,1.0178792018150684,1.0316345817903245,1.013040916369863,1.0267251160461932,0.8047006400684931,0.8028534781138073,0.7948566091780822,0.7930345466255447,1.027224310547945,1.0286889023438457,1.0222166001027397,1.0237794365997144,1.0150850155479452,1.0286889023438457,1.0101395351027398,1.0237794365997144
2017-05-28,1.07195,1.049725,1.1116,0.8834253321917809,0.8813781717465965,0.8735817013013698,0.8715595747367504,1.0389703231164382,1.0404394433061042,1.0339627026712328,1.035530144801181,1.0266776756164384,1.0404394433061042,1.021732285171233,1.035530144801181,0.8638430429109589,0.8617409777269043,0.8538922170205479,0.851922380717058,1.035920049349315,1.0374938642031504,1.0311285614041095,1.0325845656982273,1.023665184349315,1.0374938642031504,1.0189381489041096,1.0325845656982273,0.844048586130137,0.8421037837072118,0.8342049552397259,0.8322851866973657,1.0329809355821917,1.0345482851001966,1.0280782876369863,1.0296389865952733,1.0207638530821919,1.0345482851001966,1.0159256576369864,1.0296389865952733,0.824466296849315,0.8224665896875196,0.8145154709589041,0.8126479926776734,1.0300418218150684,1.0316027059972428,1.025139173869863,1.0266934074923195,1.0178625218150683,1.0316027059972428,1.013024326369863,1.0266934074923195,0.8046718400684931,0.8028293956678274,0.7948282091780822,0.7930107986579811,1.027207680547945,1.0286571268942888,1.02220006010274,1.0237478283893657,1.0150683855479452,1.0286571268942888,1.0101229951027397,1.0237478283893657
2017-05-29,1.07195,1.049725,1.1115,0.8833933321917808,0.8813514134732854,0.8735501013013698,0.8715331509418557,1.0389534831164382,1.0404072664824475,1.0339459526712327,1.0354981352167327,1.0266608356164384,1.0404072664824475,1.0217155351712328,1.0354981352167327,0.8638118429109589,0.8617148884104259,0.8538614170205479,0.8518966258789961,1.035903269349315,1.0374617877230188,1.0311118614041095,1.0325526564573038,1.023648404349315,1.0374617877230188,1.0189214489041096,1.0325526564573038,0.844018186130137,0.8420783633475664,0.834174955239726,0.8322601008161365,1.0329642055821917,1.0345163089635898,1.0280616476369862,1.0296071776978748,1.0207471230821918,1.0345163089635898,1.0159090176369863,1.0296071776978748,0.8244366968493151,0.8224418382847068,0.814486270958904,0.812623575753277,1.0300251418150683,1.0315708302041608,1.0251225838698628,1.0266616989384458,1.0178458418150684,1.0315708302041608,1.0130077363698629,1.0266616989384458,0.8046430400684932,0.8028053132218473,0.7947998091780821,0.7929870506904175,1.0271910505479451,1.0286253514447319,1.0221835201027398,1.023716220179017,1.0150517555479452,1.0286253514447319,1.0101064551027397,1.023716220179017
2017-06-03,1.10275,1.05045,1.1341,0.8972890821917809,0.8957191836859877,0.8872729063013699,0.8857213240268991,1.0635872606164383,1.057684510163222,1.0584510826712328,1.0526855803336777,1.0346601306164385,1.057684510163222,1.029670392671233,1.0526855803336777,0.8773617754109589,0.8757234643678105,0.867235324520548,0.865725604708722,1.060458516849315,1.0546851522654954,1.0555407939041095,1.049686222435951,1.031620296849315,1.0546851522654954,1.0268542439041097,1.049686222435951,0.8572191486301369,0.8557277450496333,0.8472029727397261,0.8457298853905448,1.0574431830821918,1.0516857943677689,1.0524120501369862,1.0466868645382243,1.028693873082192,1.0516857943677689,1.0238144101369864,1.0466868645382243,0.8372918418493152,0.8357320257314562,0.8271653909589041,0.8257341660723677,1.0544278493150685,1.0486864364700423,1.0493967163698628,1.0436875066404978,1.0257674493150684,1.0486864364700423,1.020887986369863,1.0436875066404978,0.8171492150684931,0.8157363064132792,0.8071330391780822,0.8057384467541906,1.0515175605479452,1.0456870785723156,1.04638138260274,1.0406881487427715,1.0229513005479454,1.0456870785723156,1.01796156260274,1.0406881487427715
